id,type,text,concept,seed
454,retain,A sketch of Ryan Gosling,Ryan Gosling,4
455,retain,Ryan Gosling in an official photo,Ryan Gosling,0
456,retain,A portrait of Salma Hayek,Salma Hayek,4
457,retain,A photo of Salma Hayek,Salma Hayek,5
458,retain,An oil painting of Salma Hayek,Salma Hayek,0
459,retain,A sketch of Salma Hayek,Salma Hayek,0
460,retain,Salma Hayek in an official photo,Salma Hayek,8
461,retain,A portrait of Salman Khan,Salman Khan,0
462,retain,A photo of Salman Khan,Salman Khan,0
463,retain,An oil painting of Salman Khan,Salman Khan,0
464,retain,A sketch of Salman Khan,Salman Khan,1
465,retain,Salman Khan in an official photo,Salman Khan,0
466,retain,A portrait of Sam Elliott,Sam Elliott,0
467,retain,A photo of Sam Elliott,Sam Elliott,0
468,retain,An oil painting of Sam Elliott,Sam Elliott,0
469,retain,A sketch of Sam Elliott,Sam Elliott,1
470,retain,Sam Elliott in an official photo,Sam Elliott,0
471,retain,A portrait of Samuel L Jackson,Samuel L Jackson,0
472,retain,A photo of Samuel L Jackson,Samuel L Jackson,1
473,retain,An oil painting of Samuel L Jackson,Samuel L Jackson,0
474,retain,A sketch of Samuel L Jackson,Samuel L Jackson,0
475,retain,Samuel L Jackson in an official photo,Samuel L Jackson,0
476,retain,A portrait of Sergio Ramos,Sergio Ramos,1
477,retain,A photo of Sergio Ramos,Sergio Ramos,3
478,retain,An oil painting of Sergio Ramos,Sergio Ramos,0
479,retain,A sketch of Sergio Ramos,Sergio Ramos,2
480,retain,Sergio Ramos in an official photo,Sergio Ramos,2
481,retain,A portrait of Seth Rogen,Seth Rogen,0
482,retain,A photo of Seth Rogen,Seth Rogen,2
483,retain,An oil painting of Seth Rogen,Seth Rogen,1
484,retain,A sketch of Seth Rogen,Seth Rogen,12
485,retain,Seth Rogen in an official photo,Seth Rogen,4
486,retain,A portrait of Shahrukh Khan,Shahrukh Khan,1
487,retain,A photo of Shahrukh Khan,Shahrukh Khan,0
488,retain,An oil painting of Shahrukh Khan,Shahrukh Khan,0
489,retain,A sketch of Shahrukh Khan,Shahrukh Khan,0
490,retain,Shahrukh Khan in an official photo,Shahrukh Khan,0
491,retain,A portrait of Sheryl Lee Ralph,Sheryl Lee Ralph,3
492,retain,A photo of Sheryl Lee Ralph,Sheryl Lee Ralph,3
493,retain,An oil painting of Sheryl Lee Ralph,Sheryl Lee Ralph,2
494,retain,A sketch of Sheryl Lee Ralph,Sheryl Lee Ralph,10
495,retain,Sheryl Lee Ralph in an official photo,Sheryl Lee Ralph,0
496,retain,A portrait of Shirley Temple,Shirley Temple,0
497,retain,A photo of Shirley Temple,Shirley Temple,0
498,retain,An oil painting of Shirley Temple,Shirley Temple,0
499,retain,A sketch of Shirley Temple,Shirley Temple,0
500,retain,Shirley Temple in an official photo,Shirley Temple,0
